wave,file_type,var_name,var_label,var_class
2021,indiv,q0440,"4.40 [НЭР] сүүлийн 12 сард үндсэн ажил (4.31, 4.32-Т БҮРТГЭСЭН АЖИЛ)-аасаа гадна",haven_labelled
2021,indiv,q0441,4.41 [НЭР]-ын/ийн сүүлийн 12 сард эрхэлсэн нэмэлт/давхар ажил нь сүүлийн 7 хоног,haven_labelled
2021,indiv,q0442,4.42 [НЭР]-ын/ийн сүүлийн 12 сарын хугацаанд эрхэлсэн хоёр дахь үндсэн ажил ямар,haven_labelled
2021,indiv,q0443,4.43 [НЭР]-ын/ийн сүүлийн 12 сард эрхэлсэн хоёр дахь үндсэн ажил ямар салбар  вэ,haven_labelled
2021,indiv,q0444,4.44 [НЭР]-ын/ийн сүүлийн 12 сард эрхэлсэн хоёр дахь үндсэн ажил юу вэ?,haven_labelled
2021,indiv,q0445,4.45 [НЭР]-ын/ийн сүүлийн 12 сард эрхэлсэн хоёр дахь үндсэн ажлын байгууллагын х,haven_labelled
2021,indiv,q0446,4.46 [НЭР] энэ ажлыг хэдэн сар хийсэн бэ?,numeric
2021,indiv,q0447,4.47 [НЭР] ажилласан сарууддаа энэ ажилд сард  дунджаар  хэдэн өдөр зарцуулсан б,numeric
2021,indiv,q0448,4.48 [НЭР] ажилласан саруудын өдрүүддээ энэ ажилд өдөрт   дунджаар хэдэн цаг зар,numeric
2021,indiv,q0449,4.49 [НЭР] түр болон давхар эрхэлсэн бүх ажлаасаа сүүлийн 12 сард ажиллаад мөнгө,haven_labelled
2021,indiv,q0450a,4.50 Сүүлийн сард түр болон давхар эрхэлсэн бүх ажлаасаа авсан цалин,numeric
2021,indiv,q0450b,4.50 Сүүлийн 12 сард түр болон давхар эрхэлсэн бүх ажлаасаа авсан нийт цалин,numeric
2021,indiv,q0450c,4.50 Сүүлийн 12 сард түр болон давхар эрхэлсэн бүх ажлаасаа авсан нийт урамшуула,numeric
2022,indiv,identif,group(identif),numeric
2022,indiv,ind_id,Хувийн дугаар,numeric
2022,indiv,q0102,1.02 Өрхийн тэргүүлэгчтэй ямар хамааралтай вэ?,haven_labelled
2022,indiv,q0103,1.03 Хүйс,haven_labelled
2022,indiv,q0105y,1.05 Нас /жил/,numeric
2022,indiv,q0105m,1.05 Нас /сар/,numeric
2022,indiv,q0106,1.06 Гэрлэлтийн байдал,haven_labelled
2022,indiv,q0107,1.07 Эхнэр нөхрийн хувийн дугаар,numeric
2022,indiv,q0108a,1.08 Хоног,numeric
2022,indiv,q0108b,1.08 Сар,numeric
2022,indiv,q0109,1.09 Асуултанд хамрагдах эсэх,haven_labelled
2022,indiv,q0110,1.10 [НЭР] одоо энэ өрхөд хамт амьдарч байна уу?,haven_labelled
2022,indiv,q0111,1.11 Одоо [НЭР] хаана амьдарч байна вэ? Монгол/ Гадаад,haven_labelled
2022,indiv,q0111a,1.11 Одоо [НЭР] хаана амьдарч байна вэ? Аймаг/ Нийслэл,haven_labelled
2022,indiv,q0111b,1.11 Одоо [НЭР] хаана амьдарч байна вэ? Сум/ дүүрэг,numeric
2022,indiv,q0112,1.12 [НЭР] яагаад хамт амьдрахгүй байгаа вэ?,haven_labelled
2022,indiv,q0113,1.13 [НЭР] энэ нутагт төрсөн үү?,haven_labelled
2022,indiv,q0114,1.14 [НЭР] хаана төрсөн бэ? Монгол/Гадаад,haven_labelled
2022,indiv,q0114a,1.14 [НЭР] хаана төрсөн бэ? Аймаг/ Нийслэл,haven_labelled
2022,indiv,q0114b,1.14 [НЭР] хаана төрсөн бэ? Сум/ дүүрэг,numeric
2022,indiv,q0115,1.15 [НЭР] энд хэдэн жил амьдарч байгаа вэ?,numeric
2022,indiv,q0116,1.16 [НЭР] ер нь шилжиж суурьшиж байсан уу?,haven_labelled
2022,indiv,q0117,1.17 [НЭР] хамгийн сүүлд хаанаас шилжиж ирсэн бэ?,haven_labelled
2022,indiv,q0118a,"1.18 [НЭР] хамгийн сүүлд аль аймаг, сумаас шилжиж ирсэн бэ? Аймаг/ Нийслэл",haven_labelled
2022,indiv,q0118b,"1.18 [НЭР] хамгийн сүүлд аль аймаг, сумаас шилжиж ирсэн бэ? Сум/ дүүрэг",numeric
2022,indiv,q0119,1.19 [НЭР] хамгийн сүүлд хэдэн онд шилжиж ирсэн бэ?,numeric
2022,indiv,q0120,1.20 [НЭР]-ын/ийн хамгийн сүүлд шилжиж ирсэн гол шалтгаан юу вэ?,haven_labelled
2022,indiv,q0121,1.21 [НЭР] 5-н жилийн өмнө хаана амьдарч байсан бэ? Аймаг/ Нийслэл,haven_labelled
2022,indiv,q0121a,1.21 [НЭР] 5-н жилийн өмнө хаана амьдарч байсан бэ? Аймаг/ Нийслэл,haven_labelled
2022,indiv,q0121b,1.21 [НЭР] 5-н жилийн өмнө хаана амьдарч байсан бэ? Сум/ дүүрэг,numeric
2022,indiv,q0201,2.01 2-оос 6 настай эсэхийг шалга,haven_labelled
2022,indiv,q0202,2.02 ХАРИУЛЖ БАЙГАА ХҮНИЙ ХУВИЙН ДУГААРЫГ  БИЧНЭ ҮҮ,numeric
2022,indiv,q0203,"2.03 Цэцэрлэг, яслид хамрагддаг уу?",haven_labelled
2022,indiv,q0204,"2.04 Яагаад цэцэрлэг, яслид хамрагдаагүй вэ?",haven_labelled
2022,indiv,q0205,"2.05 Явдаг цэцэрлэг, яслийн өмчийн хэлбэр ямар вэ?",haven_labelled
2022,indiv,q0206_1,2.06 Өрхөөс төлсөн цэцэрлэгийн төлбөр,numeric
2022,indiv,q0206_2,"2.06 Бичгийн хэрэгсэл, сургалтын материал",numeric
2022,indiv,q0206_3,"2.06 Цэцэрлэг, яслийн хоолны мөнгө",numeric
2022,indiv,q0206_4,2.06 Бусад,numeric
2022,indiv,q0206_5,2.06 Нийт,numeric
2022,indiv,q0207,2.07 5 БА ТҮҮНЭЭС ДЭЭШ НАСТАЙ ЭСЭХИЙГ ШАЛГА.,haven_labelled
2022,indiv,q0208,2.08 ЭНЭ ГИШҮҮН ӨӨРӨӨ ХАРИУЛЖ БАЙНА УУ?,haven_labelled
2022,indiv,q0209,2.09 ХАРИУЛЖ БАЙГАА ХҮНИЙ ХУВИЙН ДУГААРЫГ БИЧНЭ ҮҮ.,numeric
2022,indiv,q0210,2.10 [НЭР]-ын/ийн эзэмшсэн  боловсролын дээд түвшинг хэлнэ үү?,haven_labelled
2022,indiv,q0211,"2.11 [НЭР] Монгол хэл эсвэл бусад хэл дээр энгийн өгүүлбэр уншиж, бичиж чадах уу",haven_labelled
2022,indiv,q0212,"2.12 [НЭР] энгийн нэмэх, хасах тооцооллыг хийж чадах уу?",haven_labelled
2022,indiv,q0213,2.13 [НЭР] нийт хэдэн жил сургуульд  суралцсан бэ?,numeric
2022,indiv,q0214,2.14 [НЭР] одоо сургуульд сурдаг уу?,haven_labelled
2022,indiv,q0215,2.15 [НЭР] ерөнхий боловсролын сургуулиас завсардсан уу?,haven_labelled
2022,indiv,q0216,2.16 [НЭР] сургуулийн хэддүгээр ангиас гарсан бэ?,numeric
2022,indiv,q0217,2.17 [НЭР] яагаад сургуулиас гарсан бэ?,haven_labelled
2022,indiv,q0218,2.18 [НЭР] яагаад сургуульд суралцаагүй вэ?,haven_labelled
2022,indiv,q0219a,2.19 [НЭР] одоо ямар сургуульд сурч байна вэ?,haven_labelled
2022,indiv,q0219b,"2.19 [НЭР] одоо хэддүгээр анги, курсэд сурч байна вэ?",numeric
2022,indiv,q0220,2.20 [НЭР]-ын/ийн сурдаг сургуулийн өмчийн хэлбэр ямар вэ?,haven_labelled
2022,indiv,q0221,2.21 [НЭР]-ын/ийн суралцдаг сургууль хаана байдаг вэ?,haven_labelled
2022,indiv,q0222,2.22 [НЭР] суралцах хугацаандаа хаана амьдардаг вэ?,haven_labelled
2022,indiv,q0223,2.23 [НЭР] сургууль руу явахдаа ямар тээврийн хэрэгслээр явдаг вэ?,haven_labelled
2022,indiv,q0224,2.24 [НЭР] сургалтын төлбөр төлдөг үү?,haven_labelled
2022,indiv,q0225,2.25 [НЭР] сүүлийн 12 сард сургалтын төлбөрөө төлөхийн тулд зээл авсан уу?,haven_labelled
2022,indiv,q0226,2.26 [НЭР] хаанаас зээл авсан бэ?,haven_labelled
2022,indiv,q0227,2.27 [НЭР] сүүлийн 12 сард сургалтын төлбөрт зориулан нийт хэдэн төгрөгийн зээл,numeric
2022,indiv,q0228,"2.28 [НЭР] сүүлийн 12 сард сургалтын төлбөртөө ямар нэг тусламж, хандив, хөнгөлө",haven_labelled
2022,indiv,q0229,"2.29 [НЭР] хэнээс тусламж, хандив, хөнгөлөлт авсан бэ?",haven_labelled
2022,indiv,q0230,"2.30 [НЭР] сүүлийн 12 сард сургалтын төлбөрт зориулан хичнээн төгрөгийн тусламж,",numeric
2022,indiv,q0231,2.31 [НЭР] сүүлийн 12 сард дор хаяж нэг долоо хоног ямар нэгэн сургалтад хамрагд,haven_labelled
2022,indiv,q0232_1,2.32.1  Сууцны түрээс болон оюутны байрны хөлс,numeric
2022,indiv,q0232_2,2.32.2 Өрхөөс төлсөн сургалтын төлбөр,numeric
2022,indiv,q0232_3,"2.32.3 Сурах бичиг, бичгийн хэрэгсэл",numeric
2022,indiv,q0232_4,2.32.4 Дүрэмт хувцас,numeric
2022,indiv,q0232_5,2.32.5 Тээвэр,numeric
2022,indiv,q0232_6,2.32.6 Бусад,numeric
2022,indiv,q0232_7,2.32.7 Нийт,numeric
2022,indiv,q0301,3.01 ЭНЭ ГИШҮҮН ӨӨРӨӨ ЯРИЛЦЛАГА ӨГЧ БАЙНА УУ?,haven_labelled
2022,indiv,q0302,3.02 ХАРИУЛЖ БАЙГАА ХҮНИЙ ХУВИЙН ДУГААРЫГ БИЧНЭ ҮҮ.,numeric
2022,indiv,q0303,3.03 [НЭР] эрүүл мэндийн даатгал (ЭМД)-д хамрагдаж байгаа юу?,haven_labelled
2022,indiv,q0304,3.04 [НЭР] яагаад ЭМД-д хамрагдаагүй вэ?,haven_labelled
2022,indiv,q0305,3.05 [НЭР] эрүүл мэндийн даатгалаа хаанаас төлдөг вэ?,haven_labelled
2022,indiv,q0306,"3.06 [НЭР] сүүлийн 30 хоногт өвдөж, гэмтсэн үү?",haven_labelled
2022,indiv,q0307,3.07 [НЭР] сүүлийн 30 хоногт ер нь (өвдсөн эсвэл  урьдчилан сэргийлэх зорилгоор),haven_labelled
2022,indiv,q0308,3.08 [НЭР] ӨВДСӨН ХЭДИЙ Ч ЭМНЭЛЭГТ ХАНДААГҮЙ ЭСЭХИЙГ ШАЛГА.,haven_labelled
2022,indiv,q0309,3.09 [НЭР] яагаад эмнэлэгт хандаагүй вэ?,haven_labelled
2022,indiv,q0310a,3.10 Сүүлийн 30 хоногт [НЭР] эмнэлэгт хандсан шалтгаан/ өвчин юу вэ? Анхны,haven_labelled
2022,indiv,q0310b,3.10 Сүүлийн 30 хоногт [НЭР] эмнэлэгт хандсан шалтгаан/ өвчин юу вэ? Хоёрдахь,haven_labelled
2022,indiv,q0311,3.11 [НЭР] ямар эмнэлэгт хандсан бэ?,haven_labelled
2022,indiv,q0312a,3.12 АМБУЛАТОРИОР ҮЙЛЧЛҮҮЛСЭН ЗАРДАЛ Сүүлийн 30 хоногт эмнэлгээр үйлчлүүлэхэд хэ,numeric
2022,indiv,q0312b,3.12 АМБУЛАТОРИОР ҮЙЛЧЛҮҮЛСЭН ЗАРДАЛ Сүүлийн 30 хоногт тээврийн зардал болон бус,numeric
2022,indiv,q0313a,3.13 [НЭР] эмчилгээний зардлыг хэрхэн төлсөн бэ? 1-рт,haven_labelled
2022,indiv,q0313b,3.13 [НЭР] эмчилгээний зардлыг хэрхэн төлсөн бэ? 2-рт,haven_labelled
2022,indiv,q0314,"3.14 [НЭР] сүүлийн 30 хоногт эмчийн жоргүйгээр эм, тариа, дархлаа сэргээх витами",haven_labelled
2022,indiv,q0315,"3.15 [НЭР] сүүлийн 30 хоногт эмчийн жоргүйгээр эм, тариа, витамин авахад хэдэн т",numeric
2022,indiv,q0316,3.16 [НЭР] сүүлийн 12 сард эмнэлэгт хэвтэж эмчлүүлсэн үү?,haven_labelled
2022,indiv,q0317,"3.17 [НЭР] сүүлийн 12 сарын хугацаанд эмнэлэгт хэд хоног хэвтэж, эмчлүүлсэн бэ?",numeric
2022,indiv,q0318a,"3.18 Сүүлийн 12 сарын хугацаанд [НЭР] ямар өвчнөөр эмнэлэгт хэвтэн, эмчлүүлсэн в",haven_labelled
2022,indiv,q0318b,"3.18 Сүүлийн 12 сарын хугацаанд [НЭР] ямар өвчнөөр эмнэлэгт хэвтэн, эмчлүүлсэн в",haven_labelled
2022,indiv,q0319,3.19 [НЭР] ямар эмнэлэгт хэвтэн эмчлүүлсэн бэ?,haven_labelled
2022,indiv,q0320,3.20 [НЭР] сүүлийн 12 сард эмнэлэгт хэвтэж эмчлүүлэхэд хэдэн төгрөг бэлэн болон,numeric
2022,indiv,q0321,"3.21 [НЭР] сүүлийн 12 сард тээврийн зардал болон бусад зардал /байр, хоолны зард",numeric
2022,indiv,q0322a,3.22 [НЭР] эмчилгээний зардлыг хэрхэн төлсөн бэ? 1-рт,haven_labelled
2022,indiv,q0322b,3.22 [НЭР] эмчилгээний зардлыг хэрхэн төлсөн бэ? 2-рт,haven_labelled
2022,indiv,q0323,3.23 2-4 НАСТАЙ ЭСЭХИЙГ ШАЛГАНА УУ.,haven_labelled
2022,indiv,q0324_1,3.24 ОДОО БИ ТАНААС [НЭР]-Д ТУЛГАРЧ БАЙЖ БОЛЗОШГҮЙ ХҮНДРЭЛ БЭРХШЭЭЛИЙН ТАЛААР ХЭ,haven_labelled
2022,indiv,q0324_2,3.24 2. [НЭР]-ын/ийн хувьд юм сонсоход хүндрэлтэй байдаг уу? ([НЭР]-д сонсголын,haven_labelled
2022,indiv,q0324_3,3.24 3. [НЭР]-ын/ийн хувьд дэмжлэг болох туслах хэрэгсэл эсвэл бусдын тусламжгүй,haven_labelled
2022,indiv,q0324_4,3.24 4. [НЭР]-д та болон танай өрхийн гишүүдийн хэлснийг ойлгоход хүндрэлтэй бай,haven_labelled
2022,indiv,q0324_5,3.24 5. [НЭР]-ын/ийн хэл яриаг ойлгоход танд болон танай өрхийн гишүүдэд хүндрэл,haven_labelled
2022,indiv,q0324_6,3.24 6. Үеийн хүүхдүүдтэй нь харьцуулахад [НЭР]-д ямар нэг зүйл сурахад хүндрэлт,haven_labelled
2022,indiv,q0325,3.25 5-17 НАСТАЙ ЭСЭХИЙГ ШАЛГАНА УУ.,haven_labelled
2022,indiv,q0326_1,3.26 ОДОО БИ ТАНААС [НЭР]-Д ТУЛГАРЧ БАЙЖ БОЛЗОШГҮЙ ХҮНДРЭЛ БЭРХШЭЭЛИЙН ТАЛААР ХЭ,haven_labelled
2022,indiv,q0326_2,3.26 2. [НЭР]-ын/ийн хувьд юм сонсоход хүндрэлтэй байдаг уу? ([НЭР]-д сонсголын,haven_labelled
2022,indiv,q0326_3,3.26 3. [НЭР]-ын/ийн хувьд алхахад хүндрэлтэй байдаг уу? ([НЭР]-д ямар нэгэн дэм,haven_labelled
2022,indiv,q0326_4,"3.26 4. [НЭР]-д хоолоо идэх, хувцсаа өмсөх зэргээр өөрийгөө арчлахад хүндрэлтэй",haven_labelled
2022,indiv,q0326_5,3.26 5. [НЭР]-ын/ийн яриаг гэрийнхэн нь ойлгоход хүндрэлтэй байдаг уу?,haven_labelled
2022,indiv,q0326_6,3.26 6. Үеийн хүүхдүүдтэй нь харьцуулахад [НЭР]-д ямар нэг зүйл сурахад хүндрэлт,haven_labelled
2022,indiv,q0326_7,3.26 7. Үеийн хүүхдүүдтэй нь харьцуулахад [НЭР]-д ямар нэг зүйл санахад хүндрэлт,haven_labelled
2022,indiv,q0326_8,3.26 8. [НЭР] дуртай зүйлээ хийхдээ анхаарлаа төвлөрүүлэхэд хүндрэлтэй байдаг уу,haven_labelled
2022,indiv,q0327,3.27 18 БА ТҮҮНЭЭС ДЭЭШ НАСТАЙ ЭСЭХИЙГ ШАЛГАНА УУ.,haven_labelled
2022,indiv,q0328_1,3.28 ОДОО БИ ТАНААС [НЭР]-Д ТУЛГАРЧ БАЙЖ БОЛЗОШГҮЙ ХҮНДРЭЛ БЭРХШЭЭЛИЙН ТАЛААР ХЭ,haven_labelled
2022,indiv,q0328_2,3.28 2. [НЭР]-ын/ийн хувьд юм сонсоход хүндрэлтэй байдаг уу? ([НЭР]-д сонсголын,haven_labelled
2022,indiv,q0328_3,3.28 3. [НЭР]-ын/ийн хувьд алхах болон шатаар явахад хүндрэлтэй байдаг уу?,haven_labelled
2022,indiv,q0328_4,"3.28 4. [НЭР]-ын/ийн хувьд аливаа зүйлийг санах, анхаарлаа төвлөрүүлэхэд хүндрэл",haven_labelled
2022,indiv,q0328_5,"3.28 5. [НЭР]-ын/ийн хувьд хоолоо идэх, хувцсаа өмсөх, нүүр, гар, биеэ угаах зэр",haven_labelled
2022,indiv,q0328_6,3.28 6. [НЭР]-ын/ийн хувьд төрөлх хэлээрээ бусадтай ярихад ямар нэгэн бэрхшээл г,haven_labelled
2022,indiv,q0401,4.01 5 БОЛОН ТҮҮНЭЭС ДЭЭШ НАСТАЙ ЭСЭХИЙГ ШАЛГА.,haven_labelled
2022,indiv,q0402,4.02 ЭНЭ ГИШҮҮН ӨӨРӨӨ ХАРИУЛЖ БАЙНА УУ?,haven_labelled
2022,indiv,q0403,4.03 ХАРИУЛЖ БАЙГАА ХҮНИЙ ХУВИЙН ДУГААРЫГ БИЧНЭ ҮҮ.,numeric
2022,indiv,q0404,"4.04 [НЭР] сүүлийн 7 хоногт наад зах нь 1 цаг ямар нэг цалин хөлс, төлбөртэй ажи",haven_labelled
2022,indiv,q0405,4.05 [НЭР] сүүлийн 7 хоногт наад зах нь 1 цаг орлого олох зорилгоор ямар нэг төр,haven_labelled
2022,indiv,q0406,4.06 [НЭР] сүүлийн 7 хоногт өрхийн гишүүний бизнес эсвэл цалин хөлстэй ажилд нь,haven_labelled
2022,indiv,q0407,"4.07 4.05, 4.06 АСУУЛТУУДЫН ДОР ХАЯЖ НЭГЭНД НЬ 'ТИЙМ' ГЭЖ ХАРИУЛСАН ЭСЭХИЙГ ШАЛГ",haven_labelled
2022,indiv,q0408,4.08 [НЭР] сүүлийн 7 хоногт ажил эрхлээгүй ч [НЭР]-д буцаж хийхээр хүлээгдэж бай,haven_labelled
2022,indiv,q0409,4.09 [НЭР] яагаад сүүлийн 7 хоногт ажилгүй байсан бэ?,haven_labelled
2022,indiv,q0410,4.10 Ажиллаагүй хугацаагаа оруулаад [НЭР] 3 сарын дотор өмнө нь хийж байсан ажил,haven_labelled
2022,indiv,q0411,4.11 [НЭР] ажлаа хийгээгүй хугацаандаа ажлаасаа ямар нэг төрлийн орлого авч байс,haven_labelled
2022,indiv,q0412,"4.12 [НЭР]-ын/ийн сүүлийн 7 хоногийн үндсэн ажил нь мал тэжээвэр амьтан, газар т",haven_labelled
2022,indiv,q0413,4.13 [НЭР]-ын/ийн сүүлийн 7 хоногт эрхэлж буй үйл ажиллагааны бүтээгдэхүүнийг за,haven_labelled
2022,indiv,q0414,4.14 Сүүлийн 12 сард энэ үйл ажиллагаанаас олсон орлого нь тухайн хугацаанд тана,haven_labelled
2022,indiv,q0415,4.15 [НЭР] сүүлийн 30 хоногт цалин хөлстэй ажил хайх/ бизнес эрхлэх оролдлого хи,haven_labelled
2022,indiv,q0416,4.16 [НЭР] сүүлийн 30 хоногт ямар аргаар ажил хайсан/ бизнес эрхлэх оролдлого хи,haven_labelled
2022,indiv,q0417,4.17 [НЭР] сүүлийн 30 хоногт яагаад ажил хайгаагүй/ бизнес эрхлэх гэж оролдоогүй,haven_labelled
2022,indiv,q0418,4.18 Хэрэв [НЭР]-д ямар нэгэн  цалинтай ажил/ бизнес эрхлэх боломж гарвал хийхий,haven_labelled
2022,indiv,q0419,4.19 [НЭР] сүүлийн 7 хоногт ямар нэгэн цалинтай ажил/ бизнес эрхлэх боломж гарса,haven_labelled
2022,indiv,q0420,"4.20 [НЭР]-т ирэх 14 хоногт ямар нэгэн ажил, бизнес эрхлэх боломж гарвал ажиллаж",haven_labelled
2022,indiv,q0421,"4.21 [НЭР] Хөдөлмөрийн хэлтэс, хөдөлмөрийн биржд бүртгэлтэй юу?",haven_labelled
2022,indiv,q0422,"4.22 [НЭР] нь сүүлийн 7 хоногт ажил эрхлээгүй ч, сүүлийн 12 сард цалин хөлстэй/",haven_labelled
2022,indiv,q0423,4.23 [НЭР] сүүлийн 7 хоногт ямар ажил эрхэлсэн бэ?,haven_labelled
2022,indiv,q0424,4.24 [НЭР] сүүлийн 7 хоногт ямар салбарт ажилласан бэ?,haven_labelled
2022,indiv,q0425,4.25 [НЭР]-ын/ийн сүүлийн 7 хоногт эрхэлсэн үндсэн ажил юу вэ?,haven_labelled
2022,indiv,q0426,4.26 [НЭР]-ын/ийн сүүлийн 7 хоногт ажилласан байгууллагын хариуцлагын хэлбэр юу,haven_labelled
2022,indiv,q0427,4.27 [НЭР] сүүлийн 7 хоногт үндсэн ажилдаа нийтдээ хэдэн цаг зарцуулсан бэ?,numeric
2022,indiv,q0428,4.28 [НЭР] сүүлийн 7 хоногт үндсэн ажлаасаа гадна давхар цалинтай ажил/ орлого о,haven_labelled
2022,indiv,q0429,4.29 [НЭР] сүүлийн 7 хоногт давхар ажилд хэдэн цаг зарцуулсан бэ?,numeric
2022,indiv,q0430,4.30 [НЭР]-ын/ийн сүүлийн 12 сарын үндсэн ажил нь сүүлийн 7 хоногийн үндсэн ажил,haven_labelled
2022,indiv,q0431,4.31  [НЭР] сүүлийн 12 сард ямар ажил эрхэлсэн бэ?,haven_labelled
2022,indiv,q0432,4.32 [НЭР] сүүлийн 12 сард ямар салбарт ажилласан бэ?,haven_labelled
2022,indiv,q0433,4.33 [НЭР]-ын/ийн сүүлийн 12 сард эрхэлсэн үндсэн ажил юу вэ?,haven_labelled
2022,indiv,q0434,4.34 [НЭР]-ын/ийн сүүлийн 12 сард эрхэлсэн үндсэн ажлын байгууллагын хариуцлагын,haven_labelled
2022,indiv,q0435,4.35 [НЭР] сүүлийн 12 сард ажиллаад мөнгөн ба мөнгөн бус хэлбэрээр цалин хөлс ав,haven_labelled
2022,indiv,q0436a,4.36 [НЭР] нь сүүлийн 12 сард үндсэн ажлаасаа хэдэн төгрөгийн цалин авсан бэ? Сү,numeric
2022,indiv,q0436b,4.36 [НЭР] нь сүүлийн 12 сард үндсэн ажлаасаа хэдэн төгрөгийн цалин авсан бэ? Сү,numeric
2022,indiv,q0436c,4.36 [НЭР] нь сүүлийн 12 сард үндсэн ажлаасаа хэдэн төгрөгийн цалин авсан бэ? Ур,numeric
2022,indiv,q0437,4.37 [НЭР] энэ ажлыг хэдэн сар хийсэн бэ?,numeric
2022,indiv,q0438,4.38 [НЭР] ажилласан сарууддаа энэ ажилд сард  дунджаар  хэдэн өдөр зарцуулсан б,numeric
2022,indiv,q0439,4.39 [НЭР] ажилласан саруудын өдрүүддээ энэ ажилд өдөрт   дунджаар хэдэн цаг зар,numeric
2022,indiv,q0440,"4.40 [НЭР] сүүлийн 12 сард үндсэн ажил (4.31, 4.32-Т БҮРТГЭСЭН АЖИЛ)-аасаа гадна",haven_labelled
2022,indiv,q0441,4.41 [НЭР]-ын/ийн сүүлийн 12 сард эрхэлсэн нэмэлт/давхар ажил нь сүүлийн 7 хоног,haven_labelled
2022,indiv,q0442,4.42 [НЭР]-ын/ийн сүүлийн 12 сарын хугацаанд эрхэлсэн хоёр дахь үндсэн ажил ямар,haven_labelled
2022,indiv,q0443,4.43 [НЭР]-ын/ийн сүүлийн 12 сард эрхэлсэн хоёр дахь үндсэн ажил ямар салбар  вэ,haven_labelled
2022,indiv,q0444,4.44 [НЭР]-ын/ийн сүүлийн 12 сард эрхэлсэн хоёр дахь үндсэн ажил юу вэ?,haven_labelled
2022,indiv,q0445,4.45 [НЭР]-ын/ийн сүүлийн 12 сард эрхэлсэн хоёр дахь үндсэн ажлын байгууллагын х,haven_labelled
2022,indiv,q0446,4.46 [НЭР] энэ ажлыг хэдэн сар хийсэн бэ?,numeric
2022,indiv,q0447,4.47 [НЭР] ажилласан сарууддаа энэ ажилд сард  дунджаар  хэдэн өдөр зарцуулсан б,numeric
2022,indiv,q0448,4.48 [НЭР] ажилласан саруудын өдрүүддээ энэ ажилд өдөрт   дунджаар хэдэн цаг зар,numeric
2022,indiv,q0449,4.49 [НЭР] түр болон давхар эрхэлсэн бүх ажлаасаа сүүлийн 12 сард ажиллаад мөнгө,haven_labelled
2022,indiv,q0450a,4.50 Сүүлийн сард түр болон давхар эрхэлсэн бүх ажлаасаа авсан цалин,numeric
2022,indiv,q0450b,4.50 Сүүлийн 12 сард түр болон давхар эрхэлсэн бүх ажлаасаа авсан нийт цалин,numeric
2022,indiv,q0450c,4.50 Сүүлийн 12 сард түр болон давхар эрхэлсэн бүх ажлаасаа авсан нийт урамшуула,numeric
2023,indiv,identif,group(identif),numeric
2023,indiv,ind_id,Хувийн дугаар,numeric
2023,indiv,q0102,1.02 Өрхийн тэргүүлэгчтэй ямар хамааралтай вэ?,haven_labelled
2023,indiv,q0103,1.03 Хүйс,haven_labelled
2023,indiv,q0105y,1.05 Нас /жил/,numeric
2023,indiv,q0105m,1.05 Нас /сар/,numeric
2023,indiv,q0106,1.06 Гэрлэлтийн байдал,haven_labelled
2023,indiv,q0107,1.07 Эхнэр нөхрийн хувийн дугаар,numeric
2023,indiv,q0108a,1.08 Хоног,numeric
2023,indiv,q0108b,1.08 Сар,numeric
2023,indiv,q0109,1.09 Асуултанд хамрагдах эсэх,haven_labelled
2023,indiv,q0201,2.01 15 болон түүнээс дээш настай эсэхийг шалга,haven_labelled
2023,indiv,q0202,2.02 Энэ гишүүн өөрөө хариулж байна уу?,haven_labelled
2023,indiv,q0203,2.03 Хариулж байгаа хүний хувийн дугаар бичнэ үү.,numeric
2023,indiv,q0204,2.04 Та сүүлийн 12 сард наад зах нь 1 цаг орлого олох зорилгоор ямар нэг цалин х,haven_labelled
2023,indiv,q0205,2.05 [НЭР]-ын/ийн сүүлийн 12 сард эрхэлсэн үндсэн ажил юу вэ?,haven_labelled
2023,indiv,q0206,2.06 Та ямар ажил эрхэлсэн бэ?,haven_labelled
2023,indiv,q0207,2.07 Та ямар салбарт ажилласан бэ?,haven_labelled
2023,indiv,q0208,2.08 [НЭР] сүүлийн 12 сард ажилласан үндсэн ажлаасаа мөнгөн ба мөнгөн бус хэлбэр,haven_labelled
2023,indiv,q0209a,2.09 А. Сүүлийн сард,numeric
2023,indiv,q0209b,2.09 Б. Сүүлийн 12 сард,numeric
2023,indiv,q0209c,"2.09 В. Сүүлийн 12 сарын нэмэгдэл хөлс, шагнал, урамшуулал",numeric
2023,indiv,q0210,2.10 [НЭР] сүүлийн 12 сард үндсэн ажлаасаа гадна нэмэлт/давхар цалинтай ажил/орл,haven_labelled
2023,indiv,q0211,2.11 [НЭР] нэмэлт/давхар эрхэлсэн бүх ажлаасаа сүүлийн 12 сард ажиллаад мөнгөн б,haven_labelled
2023,indiv,q0212a,2.12 А. Сүүлийн сард,numeric
2023,indiv,q0212b,2.12 Б. Сүүлийн 12 сард,numeric
2023,indiv,q0212c,"2.12 В. Сүүлийн 12 сарын нэмэгдэл хөлс, шагнал, урамшуулал",numeric
2024,indiv,identif,group(identif),numeric
2024,indiv,ind_id,Хувийн дугаар,numeric
2024,indiv,q0102,1.02 Өрхийн тэргүүлэгчтэй ямар хамааралтай вэ?,haven_labelled
2024,indiv,q0103,1.03 Хүйс,haven_labelled
2024,indiv,q0105y,1.05 Нас /жил/,numeric
2024,indiv,q0105m,1.05 Нас /сар/,numeric
